Company Number;Contact Id;Contact Person Number;Contact Type;Date Id;Direction;Fifteen Min Bucket;Finished At;Inside Service Level;Interaction Id;Phone Display Name;Ring Groups;Started At;Thirty Min Bucket;Transfer In;Transfer In Type;Transfer Out;Transfer Out Type;User Id;User Name;Answered At;Callback;Abandon Time;After Call Work Time;Duration;Handle Time;Hard Hold Time;Hold Time;Ring Time;Short Abandon Time;Talk Time;Wait Time;;;
3,91E+12;351fa894d058449aa84a449bc597d57a;39035682979;Answered;20240205;IN;18:00-18:15;02/05/2024 18:15;No;8c1ed0699d234250822165ca05f12051;Italy - DeLonghi - EC;delonghi_dl;02/05/2024 18:11;18:00-18:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;02/05/2024 18:13;No;;10;277;133;;;2;;123;143;;;
3,91E+12;354dbab4ffd24ce8bc95f60d2a6f817c;3,93E+11;Answered;20240108;IN;11:15-11:30;01/08/2024 11:36;No;8374d46ced864d6984cf58ec9ae007f9;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 11:27;11:00-11:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;01/08/2024 11:29;No;;10;509;378;;;27;;368;130;;;
3,91E+12;356afb9225b2421c8502f94f5041f930;3,93E+11;Answered;20240309;IN;08:45-09:00;03/09/2024 08:57;Yes;e1fa80b95d3042bc8321f424fd5052ca;Italy - DeLonghi - EC;delonghi_dl;03/09/2024 08:56;08:30-09:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;03/09/2024 08:56;No;;10;85;76;;;5;;66;7;;;
3,91E+12;359a0400c3dd4b629327e124c953fc46;3,94E+11;Answered;20240311;IN;11:15-11:30;03/11/2024 11:32;Yes;bb40996bc5f24c4195a61cfd9699df19;Italy - DeLonghi - EC;delonghi_dl;03/11/2024 11:25;11:00-11:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;03/11/2024 11:25;No;;10;441;429;;;9;;419;11;;;
3,91E+12;35d0b640822b4eafb9d8bd24ff1ed264;3,93E+11;Answered;20240226;IN;16:00-16:15;2/26/2024 4:15:02 PM;No;f45115b546fc4a2d8d88229e95abc552;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 4:05:55 PM;16:00-16:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;2/26/2024 4:12:47 PM;No;;10;546;133;;;6;;123;412;;;
3,91E+12;3602fb8551ca45b5a466360af9ebf6a5;3,94E+11;Abandoned;20240118;IN;11:30-11:45;1/18/2024 11:45:37 AM;No;ef9b617081234bd9a3e4834ac5e29786;Italy - DeLonghi - EC;delonghi_dl;1/18/2024 11:35:22 AM;11:30-12:00;No;;No;;; ;;No;614;;614;;;;;;;614;;;
3,91E+12;36c8d12ccf9b4620808a9e26dc1d0b0b;3,93E+11;Answered;20240214;IN;09:45-10:00;2/14/2024 9:51:45 AM;Yes;93b3b9c9208d4565bca7af37ad3c5fc8;Italy - DeLonghi - EC;delonghi_dl;2/14/2024 9:45:09 AM;09:30-10:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;2/14/2024 9:45:15 AM;No;;10;395;388;;;4;;378;6;;;
3,91E+12;37068f3645514186b46645d151ed1462;3,93E+11;Answered;20240127;IN;10:45-11:00;1/27/2024 10:51:16 AM;Yes;a487311983644bd6b96fcd19b71324bb;Italy - DeLonghi - EC;delonghi_dl;1/27/2024 10:50:00 AM;10:30-11:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/27/2024 10:50:05 AM;No;;10;75;69;;;2;;59;4;;;
3,91E+12;371e35e978b84550ad66aacd7a636f00;3,93E+11;Answered;20240307;IN;11:15-11:30;03/07/2024 11:22;Yes;ae28ff189a2643ec922edc8c9b7eba50;Italy - DeLonghi - EC;delonghi_dl;03/07/2024 11:20;11:00-11:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;03/07/2024 11:20;No;;10;95;87;;;4;;77;7;;;
3,91E+12;3730e1ed9033439186268bc9e036a08c;3,94E+11;Answered;20240312;IN;08:15-08:30;03/12/2024 08:18;Yes;092ffd3faf8a4075b80e3877a2ce1f32;Italy - DeLonghi - EC;delonghi_dl;03/12/2024 08:15;08:00-08:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;03/12/2024 08:15;No;;10;159;149;;;7;;139;9;;;
3,91E+12;3755f83847fa49f8b8fe8ae9f8b9ea6a;3,93E+11;Answered;20240113;IN;09:30-09:45;1/13/2024 9:44:49 AM;Yes;0d213d5a9b5f4e58865019a31e68b48b;Italy - DeLonghi - EC;delonghi_dl;1/13/2024 9:36:50 AM;09:30-10:00;No;;No;;646f2c07509d8454b96bae9d;Denise xxxxxxxxx;1/13/2024 9:36:58 AM;No;;10;478;470;;;4;;460;7;;;
3,91E+12;37a7ca0c486b4bbeb0c7e83593802725;3,93E+11;Answered;20240110;IN;09:30-09:45;01/10/2024 09:48;Yes;31968af0988d47f8b1807be096d1ee4b;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 09:41;09:30-10:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;01/10/2024 09:41;No;;10;392;385;;;3;;375;5;;;
3,91E+12;383479bcd2b440e3930f45b8541ee3bd;3,93E+11;Answered;20240209;IN;15:00-15:15;02/09/2024 15:14;No;708f29f45f8f460eba1efc0996a5763f;Italy - DeLonghi - EC;delonghi_dl;02/09/2024 15:05;15:00-15:30;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;02/09/2024 15:08;No;;10;522;374;;;2;;364;147;;;
3,91E+12;3867c355dfba4045a2f321db75dc9b3a;3,93E+11;Abandoned;20240202;IN;17:45-18:00;02/02/2024 18:02;No;0cef7398bee64e43bb76c92b630976aa;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 17:55;17:30-18:00;No;;No;;; ;;No;382;;382;;;;;;;382;;;
3,91E+12;390e82848f674566bdfdecc943ac167f;3,94E+11;Answered;20240228;IN;09:00-09:15;2/28/2024 9:09:05 AM;Yes;f63e31417c7642f697cffd5832858607;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 9:06:48 AM;09:00-09:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/28/2024 9:06:53 AM;No;;10;136;131;;;2;;121;4;;;
3,91E+12;399b7f89884b4dcfb3ccad121fb54d81;3,93E+11;Answered;20240205;IN;16:15-16:30;02/05/2024 16:30;No;6f8ac04d2eef43f1ab5e6e271fa9bfbe;Italy - DeLonghi - EC;delonghi_dl;02/05/2024 16:21;16:00-16:30;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;02/05/2024 16:29;No;;10;585;60;;;18;;50;523;;;
3,91E+12;39b46463f2b64f6b8d21f0cbdb5467c8;3,93E+11;Answered;20240126;IN;14:15-14:30;1/26/2024 2:26:43 PM;Yes;eaa95d2757b24841810cb123c440b586;Italy - DeLonghi - EC;delonghi_dl;1/26/2024 2:23:37 PM;14:00-14:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;1/26/2024 2:23:45 PM;No;;10;185;177;34;34;6;;133;8;;;
3,91E+12;39b934faaaf349d3b717ca9c446e2808;3,93E+11;Answered;20240206;IN;18:00-18:15;02/06/2024 18:04;Yes;4464062df5de4bbc9be3e3bc14b76440;Italy - DeLonghi - EC;delonghi_dl;02/06/2024 18:00;18:00-18:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;02/06/2024 18:00;No;;10;245;240;;;2;;230;4;;;
3,91E+12;39ba080cc552436da124da259962c437;3,93E+11;Abandoned;20240111;IN;15:30-15:45;01/11/2024 15:44;No;164523e3d5964f95973fc01a234c52c8;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 15:41;15:30-16:00;No;;No;;; ;;No;219;;219;;;;;;;219;;;
3,91E+12;39e8fee3c8724713bd6f3f321a5f9259;39051567454;Answered;20240109;IN;14:30-14:45;01/09/2024 14:41;Yes;d27cf192b20649b598b731dca2fd7166;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 14:33;14:30-15:00;No;;No;;6436e43b49b1301c7f1222ca;Andrea xxxxxxxxx;01/09/2024 14:34;No;;10;471;449;;;18;;439;21;;;
3,91E+12;3a3a69fb73bb4c5893dd9dfb4def94cc;3,91E+11;Answered;20240312;IN;10:45-11:00;03/12/2024 10:55;Yes;0729e357b6294ad5ab68d860435acba2;Italy - DeLonghi - EC;delonghi_dl;03/12/2024 10:47;10:30-11:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;03/12/2024 10:47;No;;10;448;436;102;102;8;;324;11;;;
3,91E+12;3aa94ca26bfc4b8998adadaeb14678ca;3,94E+11;Answered;20240108;IN;18:30-18:45;01/08/2024 18:52;No;f2af3704bf65410b90f97fd48452c443;Italy - DeLonghi - EC;delonghi_dl;01/08/2024 18:32;18:30-19:00;No;;No;;646f2c07509d8454b96bae9d;Denise xxxxxxxxx;01/08/2024 18:41;No;;10;1185;614;;;13;;604;570;;;
3,91E+12;3b45e165cdae44a1b0c2addfdcd3fe21;3,93E+11;Answered;20240209;IN;15:30-15:45;02/09/2024 15:52;No;dd62dd43665747bba41d3fd33574f27f;Italy - DeLonghi - EC;delonghi_dl;02/09/2024 15:44;15:30-16:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;02/09/2024 15:45;No;;10;468;402;;;3;;392;64;;;
3,91E+12;3b75474017bd4b79bde8cc8118849c79;3,93E+11;Answered;20240115;IN;11:45-12:00;1/15/2024 12:05:33 PM;No;f362aa5577d3406b90c75385436e74aa;Italy - DeLonghi - EC;delonghi_dl;1/15/2024 11:53:32 AM;11:30-12:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;1/15/2024 11:59:56 AM;No;;10;720;335;90;90;7;;235;384;;;
3,91E+12;3b9b71747a1547eeaaa58f0761e73159;3,90E+11;Answered;20240311;IN;09:15-09:30;03/11/2024 09:27;Yes;5f94b986d86440a5bff3177c31e59715;Italy - DeLonghi - EC;delonghi_br;03/11/2024 09:20;09:00-09:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;03/11/2024 09:20;No;;10;405;395;;;6;;385;8;;;
3,91E+12;3ba7ba72dadf47bfac4c01e486492e80;3,93E+11;Answered;20240125;IN;09:45-10:00;1/25/2024 10:01:52 AM;Yes;c6a0d8b31e1047f09df8be67f2b0327f;Italy - DeLonghi - EC;delonghi_dl;1/25/2024 9:55:57 AM;09:30-10:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/25/2024 9:56:02 AM;No;;10;354;349;;;2;;339;4;;;
3,91E+12;3be024af720a45939f28447d49ec3267;3,93E+11;Answered;20240206;IN;14:45-15:00;02/06/2024 14:58;Yes;9e04e6db3bb549a39f4a6f3733bceca7;Italy - DeLonghi - EC;delonghi_dl;02/06/2024 14:56;14:30-15:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;02/06/2024 14:56;No;;10;126;119;41;41;3;;68;5;;;
3,91E+12;3be2a08b51b746c78b7b1a7259399d91;39022131076;Answered;20240314;IN;09:15-09:30;3/14/2024 9:23:02 AM;Yes;cd0ad4ce94394f568d88bd9fc4fb0781;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 9:18:32 AM;09:00-09:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;3/14/2024 9:18:37 AM;No;;5;270;264;;;2;;259;5;;;
3,91E+12;3c04a521f83c448e9afe96ba59300010;3,94E+11;Answered;20240306;IN;15:00-15:15;03/06/2024 15:11;Yes;544d85aca215431e93c7285d3bfba9f5;Italy - DeLonghi - EC;delonghi_nu;03/06/2024 15:03;15:00-15:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;03/06/2024 15:03;No;;10;470;461;;;6;;451;9;;;
3,91E+12;3c11edcbd0b4464d9115eaa08d8a51f1;3,90E+11;Abandoned;20240130;IN;18:45-19:00;1/30/2024 6:53:57 PM;No;eac0db05d470448ba8b9337478eda192;Italy - DeLonghi - EC;delonghi_dl;1/30/2024 6:48:07 PM;18:30-19:00;No;;No;;; ;;No;349;;349;;;;;;;349;;;
3,91E+12;3c2dca5debb646eb85c6418020bfc7c7;3,93E+11;Answered;20240111;IN;09:30-09:45;01/11/2024 09:45;Yes;c478b1f7fbe4498eb4e3ab8c41e64619;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 09:42;09:30-10:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;01/11/2024 09:42;No;;11;182;173;;;7;;162;9;;;
3,91E+12;3c672503f5594c0180dce8d8b258a3a4;3,93E+11;Answered;20240226;IN;18:15-18:30;2/26/2024 6:28:33 PM;Yes;09b642aed432468da20bae52fe02a1b9;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 6:22:50 PM;18:00-18:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;2/26/2024 6:22:58 PM;No;;10;342;334;41;41;4;;283;7;;;
3,91E+12;3c7a0ed9fa5f484bbe91be094dd2c4ea;3,93E+11;Answered;20240110;IN;16:30-16:45;01/10/2024 16:46;No;2aa4cf2b72e8416fb54584dcd7817ce9;Italy - DeLonghi - EC;delonghi_dl;01/10/2024 16:33;16:30-17:00;No;;No;;646f2c07509d8454b96bae9d;Denise xxxxxxxxx;01/10/2024 16:38;No;;11;776;468;;;19;;457;308;;;
3,91E+12;3cb2fa5597964ee7a664b3f7ec745002;3,93E+11;Answered;20240307;IN;09:15-09:30;03/07/2024 09:26;Yes;ae26644953af46f987f2f298360e7e67;Italy - DeLonghi - EC;delonghi_dl;03/07/2024 09:16;09:00-09:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;03/07/2024 09:16;No;;10;630;623;;;3;;613;5;;;
3,91E+12;3ce0d2ce70634c1e9710a0db798308b5;3,93E+11;Answered;20240109;IN;13:00-13:15;01/09/2024 13:18;No;77eec583a25542dca4cf2d91485b8186;Italy - DeLonghi - EC;delonghi_dl;01/09/2024 13:11;13:00-13:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;01/09/2024 13:15;No;;10;398;181;;;2;;171;216;;;
3,91E+12;3ce7a1e603374661b0935a83ce8adda7;3,93E+11;Answered;20240228;IN;11:45-12:00;2/28/2024 12:02:06 PM;Yes;8d95d18a3a714040a70fd6932770df53;Italy - DeLonghi - EC;delonghi_dl;2/28/2024 11:56:45 AM;11:30-12:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/28/2024 11:57:01 AM;No;;10;320;304;;;12;;294;15;;;
3,91E+12;3cfb427b95ac4b9bbf533956262a3e21;3,93E+11;Answered;20240220;IN;08:15-08:30;2/20/2024 8:23:31 AM;Yes;ac9172ce12d74b10be9d7737060e88c1;Italy - DeLonghi - EC;delonghi_dl;2/20/2024 8:21:30 AM;08:00-08:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/20/2024 8:21:36 AM;No;;10;120;114;;;3;;104;6;;;
3,91E+12;3d162bb494d54695899ccd7e267b9250;3,93E+11;Answered;20240221;IN;09:30-09:45;2/21/2024 9:38:19 AM;Yes;32e8dbded3b14062899e601cef146785;Italy - DeLonghi - EC;delonghi_dl;2/21/2024 9:30:10 AM;09:30-10:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;2/21/2024 9:30:16 AM;No;;10;488;482;;;4;;472;6;;;
3,91E+12;3d2cd9d2548a47638b137077df3543f4;3,93E+11;Answered;20240304;IN;12:30-12:45;03/04/2024 12:42;No;52b04dfad3d54afdaa5959bf20b41929;Italy - DeLonghi - EC;delonghi_dl;03/04/2024 12:40;12:30-13:00;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;03/04/2024 12:42;No;;10;114;17;;;24;;7;96;;;
3,91E+12;3d6b8fdc03424fc082b000b6dafc8fa5;3,93E+11;Answered;20240207;IN;13:15-13:30;02/07/2024 13:27;Yes;332aa1cc29ef4d13985c00a0005c15ca;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 13:22;13:00-13:30;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;02/07/2024 13:23;No;;10;261;246;;;11;;236;13;;;
3,91E+12;3d6f3b2823a04fc9b052931b4bd1d74a;3,93E+11;Answered;20240314;IN;12:30-12:45;3/14/2024 12:44:07 PM;Yes;7274f441a64e4f6ca3809213e017c08b;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 12:43:03 PM;12:30-13:00;No;;No;;6436e43f49b1301c7f1222ce;Carmen xxxxxxxxxxx;3/14/2024 12:43:08 PM;No;;10;63;57;;;2;;47;5;;;
3,91E+12;3e2397586b1d44d1a22be3a8abb154c4;39069900720;Answered;20240119;IN;12:15-12:30;1/19/2024 12:22:15 PM;Yes;65a45a1d96694f1e8b3333c4e6f6870d;Italy - DeLonghi - EC;delonghi_dl;1/19/2024 12:18:56 PM;12:00-12:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/19/2024 12:19:01 PM;No;;2;198;192;;;3;;190;5;;;
3,91E+12;3ee06f256f1e425aa633b5b64f9f725f;3,93E+11;Answered;20240314;IN;10:15-10:30;3/14/2024 10:26:49 AM;No;79ae0bf5ae774941a93de54ae57a07c1;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 10:22:39 AM;10:00-10:30;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;3/14/2024 10:26:25 AM;No;;0;249;22;;;3;;22;226;;;
3,91E+12;3f363eb0acc14c5798317eddeb2997aa;3,93E+11;Answered;20240314;IN;10:15-10:30;3/14/2024 10:30:52 AM;Yes;4537b82d57b648839678f7b596e48378;Italy - DeLonghi - EC;delonghi_dl;3/14/2024 10:28:17 AM;10:00-10:30;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;3/14/2024 10:28:27 AM;No;;10;154;143;;;7;;133;10;;;
3,91E+12;3f4c58952d4b4f339b8a4b31b9aeda98;3,93E+11;Answered;20240125;IN;12:30-12:45;1/25/2024 12:36:28 PM;Yes;5e1ec66ef15a4e62b69ecd53939e3da9;Italy - DeLonghi - EC;delonghi_dl;1/25/2024 12:32:26 PM;12:30-13:00;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/25/2024 12:32:37 PM;No;;11;242;230;;;8;;219;11;;;
3,91E+12;3f5f06a749e6499e893074224edcf57a;3,90E+11;Abandoned;20240212;IN;10:00-10:15;02/12/2024 10:14;No;fce669d32640400eb9813d7c710fd266;Italy - DeLonghi - EC;delonghi_dl;02/12/2024 10:12;10:00-10:30;No;;No;;; ;;No;123;;123;;;;;;;123;;;
3,91E+12;3fe4f881b95945079aee55b538a404f4;3,93E+11;Answered;20240130;IN;11:00-11:15;1/30/2024 11:14:58 AM;Yes;bebc735f7ff249f696289cff3e105e03;Italy - DeLonghi - EC;delonghi_dl;1/30/2024 11:08:58 AM;11:00-11:30;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;1/30/2024 11:09:04 AM;No;;10;359;352;;;3;;342;5;;;
3,91E+12;3ff252c7b23a467d8e98e4e39d33b167;3,94E+11;Answered;20240117;IN;11:15-11:30;1/17/2024 11:33:32 AM;No;30677592d87743758c3d0c524eee9403;Italy - DeLonghi - EC;delonghi_dl;1/17/2024 11:27:14 AM;11:00-11:30;No;;No;;6436e43eb87ce000a1beb74a;Sara xxxxxxxxx;1/17/2024 11:31:05 AM;No;;10;377;146;;;7;;136;230;;;
3,91E+12;40ac30a23660423fa16722749de4f840;3,94E+11;Abandoned;20240223;IN;16:30-16:45;2/23/2024 4:43:49 PM;No;50bb29650d7e4401b13717d8e72ac801;Italy - DeLonghi - EC;delonghi_dl;2/23/2024 4:36:51 PM;16:30-17:00;No;;No;;; ;;No;417;;417;;;;;;;417;;;
3,91E+12;40b2f97e45624f60aac014fec2f84ec3;3,93E+11;Answered;20240202;IN;08:45-09:00;02/02/2024 09:05;Yes;de597b58286344ffa35c9db691b91e7f;Italy - DeLonghi - EC;delonghi_dl;02/02/2024 08:58;08:30-09:00;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;02/02/2024 08:58;No;;10;443;436;;;4;;426;6;;;
3,91E+12;41884a15274a4891be3ee87f00848f49;3,93E+11;Answered;20240207;IN;10:15-10:30;02/07/2024 10:25;Yes;713378eb9e3c4caca3ee32b270748c40;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 10:23;10:00-10:30;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;02/07/2024 10:23;No;;10;145;139;;;3;;129;5;;;
3,91E+12;419859c24e9247a59129192ffa33c5c5;3,93E+11;Answered;20240210;IN;09:15-09:30;02/10/2024 09:32;Yes;7f405ef0c93141bdbf92fbe3e9017230;Italy - DeLonghi - EC;delonghi_dl;02/10/2024 09:29;09:00-09:30;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;02/10/2024 09:29;No;;10;178;171;;;4;;161;6;;;
3,91E+12;41bb70bfd629444eb8d842ea7e62adfc;3,94E+11;Answered;20240301;IN;13:45-14:00;03/01/2024 13:49;Yes;f23094bf3ceb4e5688ea2cdcfbdc11b3;Italy - DeLonghi - EC;delonghi_br;03/01/2024 13:45;13:30-14:00;No;;No;;6436e43f6cee473a5f29c458;Caterina xxxxx;03/01/2024 13:45;No;;10;286;278;;;5;;268;7;;;
3,91E+12;41ded589f95549458ab477b689ad4487;3,93E+11;Answered;20240130;IN;17:15-17:30;1/30/2024 5:19:35 PM;Yes;66eeae24fbc94dc69e17a900149f0f4a;Italy - DeLonghi - EC;delonghi_dl;1/30/2024 5:15:57 PM;17:00-17:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;1/30/2024 5:16:04 PM;No;;10;218;209;;;5;;199;7;;;
3,91E+12;420e65e686b4464699e9c792ade9919d;39029566132;Abandoned;20240223;IN;17:15-17:30;2/23/2024 5:22:55 PM;No;cd3f9a741ba64836a10ea5ec49a12ab6;Italy - DeLonghi - EC;delonghi_dl;2/23/2024 5:18:27 PM;17:00-17:30;No;;No;;; ;;No;267;;267;;;;;;;267;;;
3,91E+12;421aa71f55444c2f919b5b3de38bc392;3,93E+11;Answered;20240118;IN;16:00-16:15;1/18/2024 4:15:49 PM;No;8c6590cac058479d8b1236913ade4c7f;Italy - DeLonghi - EC;delonghi_dl;1/18/2024 4:01:05 PM;16:00-16:30;No;;No;;6436e441b87ce000a1beb74c;Antonina xxxxxxx;1/18/2024 4:04:29 PM;No;;10;883;678;;;4;;668;204;;;
3,91E+12;425c658f042f4a5c8814d30cc2aaf6e1;3,93E+11;Answered;20240307;IN;13:15-13:30;03/07/2024 13:24;Yes;507a4ca37a4e429ea736043d714b25c9;Italy - DeLonghi - EC;delonghi_dl;03/07/2024 13:19;13:00-13:30;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;03/07/2024 13:19;No;;10;328;321;;;3;;311;5;;;
3,91E+12;427493b56802409ba2cd356940c150f3;3,93E+11;Answered;20240217;IN;12:15-12:30;2/17/2024 12:28:16 PM;Yes;af33bd0d161e47e6b5ea7b80b00aadf2;Italy - DeLonghi - EC;delonghi_dl;2/17/2024 12:22:48 PM;12:00-12:30;No;;No;;6436e43d49b1301c7f1222cd;Simona xxxxxx;2/17/2024 12:22:56 PM;No;;10;327;318;;;5;;308;7;;;
3,91E+12;42b361db62b44c6f9eabff6581948d85;3,93E+11;Abandoned;20240214;IN;15:45-16:00;2/14/2024 4:10:40 PM;No;d662d1d2636c4097b3b0a33296b1ff3d;Italy - DeLonghi - EC;delonghi_dl;2/14/2024 3:59:02 PM;15:30-16:00;No;;No;;; ;;No;697;;697;;;;;;;697;;;
3,91E+12;42b37bd69a6b4be791e49a4d29803b64;3,93E+11;Abandoned;20240226;IN;17:45-18:00;2/26/2024 5:51:26 PM;No;dd9bfc1353884733bf2aa60bc70555dd;Italy - DeLonghi - EC;delonghi_dl;2/26/2024 5:48:22 PM;17:30-18:00;No;;No;;; ;;No;184;;184;;;;;;;184;;;
3,91E+12;42f68675ce5649faa2372dbd43758d35;3,93E+11;Answered;20240201;IN;11:30-11:45;02/01/2024 11:46;No;f954f569e41e473e9a680354a072bc36;Italy - DeLonghi - EC;delonghi_dl;02/01/2024 11:39;11:30-12:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;02/01/2024 11:40;No;;10;371;323;;;1;;313;47;;;
3,91E+12;4309bf916e0c492b8e3e8e047e36f367;3,91E+11;Answered;20240122;IN;10:30-10:45;1/22/2024 10:42:32 AM;No;ec2e7bb2236a4dacb69a2193e625c51f;Italy - DeLonghi - EC;delonghi_dl;1/22/2024 10:36:28 AM;10:30-11:00;No;;No;;6436e4426cee473a5f29c459;Laura xxxxxxxxx;1/22/2024 10:37:24 AM;No;;1;364;306;;;3;;305;56;;;
3,91E+12;43141bcf1b06422ca80b622638a89a28;3,91E+12;Answered;20240215;IN;10:30-10:45;2/15/2024 10:45:55 AM;Yes;dabe8189c950449eb104c20847e29199;Italy - DeLonghi - EC;delonghi_dl;2/15/2024 10:37:12 AM;10:30-11:00;No;;No;;6436e440b87ce000a1beb74b;Laura xxxxxxx;2/15/2024 10:37:26 AM;No;;10;522;507;156;156;12;;341;14;;;
3,91E+12;43701240e487425087a86ff10a1b89b8;3,93E+11;Answered;20240113;IN;13:30-13:45;1/13/2024 1:46:22 PM;Yes;62d6cb9191924490afef571bd0d9df84;Italy - DeLonghi - EC;delonghi_dl;1/13/2024 1:44:18 PM;13:30-14:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;1/13/2024 1:44:22 PM;No;;10;123;118;;;2;;108;4;;;
3,91E+12;43c7811d50d04ba8bac381b22732cdb7;3,93E+11;Answered;20240220;IN;12:30-12:45;2/20/2024 12:42:46 PM;No;880fcc835d7142d494359919ff4469d1;Italy - DeLonghi - EC;delonghi_dl;2/20/2024 12:40:13 PM;12:30-13:00;No;;No;;6436e443b87ce000a1beb74d;Federica xxxxxx;2/20/2024 12:41:24 PM;No;;10;152;81;;;3;;71;70;;;
3,91E+12;43df9c2a8a684b15b5abf1c097aec5dc;3,93E+11;Answered;20240122;IN;10:30-10:45;1/22/2024 10:49:31 AM;No;ae2bd8c1e8a0429b9e434b2e70e557f9;Italy - DeLonghi - EC;delonghi_dl;1/22/2024 10:41:19 AM;10:30-11:00;No;;No;;6436e43d49b1301c7f1222cc;Jenny xxxxxxxxx;1/22/2024 10:42:32 AM;No;;10;491;417;;;2;;407;73;;;
3,91E+12;444c5835150940ac9af41bd3f74a8ea6;3,93E+11;Abandoned;20240111;IN;15:45-16:00;01/11/2024 15:57;No;6a966520d2a543d6946dea7dc07ba145;Italy - DeLonghi - EC;delonghi_dl;01/11/2024 15:53;15:30-16:00;No;;No;;; ;;No;239;;239;;;;;;;239;;;
3,91E+12;4465bfab608e49de8c8eaf0c6df088d5;39055700259;Answered;20240207;IN;13:45-14:00;02/07/2024 13:58;Yes;058050200f6e4490955373419d92e42a;Italy - DeLonghi - EC;delonghi_dl;02/07/2024 13:52;13:30-14:00;No;;No;;6436e44149b1301c7f1222cf;Eliana xxxxxxx;02/07/2024 13:52;No;;10;332;325;;;3;;315;5;;;
3,91E+12;447ed60f0d3f45959e1def309c866f78;3,93E+11;Answered;20240221;IN;12:30-12:45;2/21/2024 12:36:59 PM;Yes;18a13cf2f7d64892836501301d507eae;Italy - DeLonghi - EC;delonghi_dl;2/21/2024 12:33:21 PM;12:30-13:00;No;;No;;65489e58d13482535c7be929;Ivana xxxxxxxxxxx;2/21/2024 12:33:26 PM;No;;10;217;211;;;3;;201;5;;;
